Unnamed: 0,B,G,R,Color
,86.02282224365155,75.23593699774992,171.0350369656059,1.0
,90.9838865613922,81.79020302932646,171.73316145665487,1.0
,88.97223935842074,79.24213448488588,171.42504626773598,1.0
,87.89062999680205,77.54525103933483,160.95043172369685,1.0
,84.57766293425209,76.78610393339076,168.74332472006893,1.0
,88.69864226682408,79.65407319952774,173.06434474616293,1.0
,89.78220211161388,79.76892911010559,168.09562594268476,1.0
,83.75174337517434,76.35453277545328,168.55174337517434,1.0
,88.6603229527105,79.22404844290658,167.76239907727796,1.0
,81.79744525547446,73.46193952033369,172.01876955161626,1.0
,88.48622821810005,78.37774030354132,168.464586846543,1.0
,87.54184434968018,79.72974413646055,173.66311300639657,1.0
,82.05209115952917,75.46456298522413,172.73153017781115,1.0
,81.08573540280857,76.14363143631437,172.24759793052476,1.0
,84.5232740585774,77.16501046025104,168.07348326359832,1.0
,83.64366308055628,76.16478614536867,166.48806087641037,1.0
,89.69284064665128,79.08262766230433,169.9894790864768,1.0
,88.022893081761,79.16327044025157,174.5919496855346,1.0
,82.12578763127188,75.56756126021004,171.76056009334891,1.0
,86.11134235171697,77.56321540062436,169.1142039542144,1.0
,85.57833703429559,78.46360720453984,175.27510486059708,1.0
,80.44563445867287,74.62514551804423,173.85727590221188,1.0
,85.20573791677437,77.53269578702508,170.93073145515638,1.0
,80.34645669291338,72.94242125984252,169.70004921259843,1.0
,80.87623636824752,75.83033223433934,165.8698960182602,1.0
,82.85258964143426,73.90363545816733,164.99875498007967,1.0
,84.0786155747837,78.21953028430161,174.52435105067983,1.0
,80.0632530120482,73.92423540315107,171.89967562557925,1.0
,78.4072541382668,72.46713729308667,168.384858812074,1.0
,83.51153358681876,76.54575411913814,169.59442332065905,1.0
,79.80401002506265,76.03859649122806,164.66766917293234,1.0
,84.026,74.04825,167.46175,1.0
,87.08390410958904,79.66829745596868,176.84124266144812,1.0
,84.21741293532338,78.40920398009949,168.79477611940297,1.0
,83.33869485294117,76.27412683823529,174.37867647058823,1.0
,81.50446967866634,74.24788596279295,171.43657888378834,1.0
,81.69471865745311,77.86377097729516,166.41683119447185,1.0
,86.64307304785893,78.30151133501259,172.5904282115869,1.0
,87.04043194374687,76.27448518332497,173.05072827724763,1.0
,82.32926829268293,72.93603782976605,167.17322050771529,1.0
,84.1776420004526,76.81240099570039,173.48381986874858,1.0
,81.92848572114231,74.58579313654907,172.16606671466283,1.0
,82.1798418972332,77.35153162055336,167.61289525691697,1.0
,86.75607337630143,78.23872087258304,171.90009915716408,1.0
,81.92124223602485,72.0785093167702,166.9142857142857,1.0
,85.25695067264574,74.62556053811659,166.64439461883407,1.0
,83.77692826624691,76.52484821227794,173.2259950528446,1.0
,81.03060972599359,77.1695877561096,167.25228338681808,1.0
,80.78243178554332,73.7920057443753,171.74102441359503,1.0
,85.61424332344214,78.09569732937685,172.26607319485657,1.0
,72.22149122807018,59.2297149122807,137.79029605263156,1.0
,67.93603790346461,59.03523837725792,138.1939591353272,1.0
,74.516219588272,63.99563318777293,139.24734872114786,1.0
,67.24890829694323,60.5548970679975,140.55583281347472,1.0
,68.15242209194693,60.84942918852206,140.62172169083615,1.0
,67.56456002419111,60.893559117024495,140.412156032658,1.0
,72.0957012864763,59.92124254785064,146.97332914967052,1.0
,67.34386391251519,61.11482381530983,140.00850546780072,1.0
,73.49421694279462,61.29821819318536,148.20975304782743,1.0
,97.2912019826518,85.78500619578686,152.15365551425032,1.0
,68.48364627498485,59.49273167777105,147.96335554209568,1.0
,73.4302003081664,61.61479198767334,147.60523882896766,1.0
,96.12600619195048,84.6139318885449,153.04767801857585,1.0
,68.72405590246802,58.65417781742492,147.42253939934582,1.0
,67.16507024265645,56.47190293742018,137.26053639846745,1.0
,68.20892018779342,61.172828638497656,140.72916666666666,1.0
,64.17688471692578,55.53798767967146,144.1196831915518,1.0
,63.92015098722416,58.52090592334495,136.68786295005808,1.0
,63.60057563159578,53.89574672209786,134.9517109050208,1.0
,70.40318302387267,60.49720011788977,142.9596227527262,1.0
,86.57083084279736,76.14584578601314,148.10998206814105,1.0
,63.91550522648084,54.665795586527295,144.2984901277584,1.0
,65.39439311882765,57.45141764893278,141.9503026441542,1.0
,64.5503164556962,53.92848101265823,134.49240506329113,1.0
,71.74415204678363,61.09590643274854,142.9780701754386,1.0
,84.26067746686303,73.51045655375552,147.1178203240059,1.0
,63.040369088812,54.897923875432525,143.28287197231833,1.0
,63.85767256132344,58.53993154592128,136.66115231032515,1.0
,65.3460935048635,57.155004706620645,141.5685597740822,1.0
,57.89651868412648,48.21111465985308,137.8575534972852,1.0
,61.749765698219306,52.78662917838175,132.46922836613558,1.0
,80.37067448680352,70.09266862170088,145.3475073313783,1.0
,63.91794550579392,55.99655496398372,140.2768556216724,1.0
,79.03831640058054,68.38258345428156,144.60464441219156,1.0
,64.00899503722084,55.767059553349874,139.69354838709677,1.0
,64.04032510159425,53.31603626133166,133.87246014379494,1.0
,64.5625,55.70566502463054,139.6253078817734,1.0
,72.99687411196362,63.18641659562376,142.93748223927253,1.0
,63.92854971115841,55.51809060504713,139.49498327759198,1.0
,71.32420220276758,60.86670432081333,143.2391979666761,1.0
,62.404296875,57.99162946428571,135.69614955357142,1.0
,63.66969972702457,55.45556566575675,139.32635729451016,1.0
,68.6925414364641,58.32900552486189,141.2546961325967,1.0
,63.04864411518032,58.041375454291305,137.21889851831145,1.0
,63.002397362900815,56.0239736290081,139.00809109979025,1.0
,61.20747889022919,50.76537997587455,139.32056694813028,1.0
,71.98899284534947,60.481563015960376,143.46477710511832,1.0
,64.19112723214285,59.72349330357142,139.60128348214286,1.0
,65.42064669237615,56.69474933254227,141.31711658261645,1.0
,60.32978093546477,50.32445233866193,139.11130846654825,1.0
,126.26557583385778,184.59786028949023,248.06324732536189,2.0
,125.83563846896108,181.11547121260853,246.64779671920232,2.0
,128.35202398800598,183.9238380809595,247.61649175412293,2.0
,127.4333017975402,181.79754020813624,247.2444023967203,2.0
,125.90006131207848,180.5889025137952,246.69497240956468,2.0
,128.98082364036466,184.4910405532852,246.8311851618988,2.0
,126.10488245931283,183.6109101868596,244.2706449668475,2.0
,129.61226277372265,187.7705109489052,247.94423357664235,2.0
,128.32348367029547,187.7779160186625,247.33437013996888,2.0
,128.6796683046683,185.3664004914005,247.4465601965602,2.0
,124.75015752993068,183.3213610586012,247.3027725267801,2.0
,125.8489443948855,184.0591733571216,246.5590246803449,2.0
,149.2111076049227,202.0069422530767,247.4102240454402,2.0
,131.3953216374269,187.58830409356725,247.8119883040936,2.0
,129.11041725801874,188.1617939256316,248.0536474595515,2.0
,128.76041349954394,189.300395256917,248.6524779568257,2.0
,127.39994052928932,185.0330062444246,247.2625631876301,2.0
,125.35139049826188,184.24188876013903,247.351100811124,2.0
,123.91401468788249,183.67319461444308,247.6061811505508,2.0
,127.64052863436125,183.48810572687225,247.248751835536,2.0
,147.94675996349255,200.9278977791299,247.77091572862795,2.0
,124.8706995412844,183.23279816513764,246.14736238532112,2.0
,131.9446327683616,187.32090395480228,247.8610169491525,2.0
,130.2868047982552,187.5136314067612,247.70392584514724,2.0
,130.78092182030338,188.47287047841303,247.8736872812135,2.0
,127.08929084122884,184.8527131782945,247.32070054550675,2.0
,126.59272727272727,183.4366433566433,247.4095104895105,2.0
,125.00324867099825,182.3352037802717,247.7294743059657,2.0
,128.86966551326412,187.7226066897348,247.2869088811996,2.0
,151.94505494505492,205.7104247104247,247.49777249777247,2.0
,132.78536977491962,192.4121114683816,249.0147374062165,2.0
,132.858407079646,194.28090208392808,248.95261204681705,2.0
,129.55356643356643,188.40447552447552,247.84587412587413,2.0
,126.26178908259504,186.3758216633324,247.89654186910548,2.0
,128.50698714365566,187.56372275013976,247.4765231973169,2.0
,151.81134259259258,206.82841435185185,247.5532407407408,2.0
,125.44160782183594,187.1773492667029,246.11596958174903,2.0
,134.22844134975898,192.32994108194964,248.25174076057849,2.0
,131.20347330222913,192.8180404354588,248.34421980300675,2.0
,131.98838495575222,194.63191371681413,247.9087389380531,2.0
,128.40201141614568,189.01168795868443,248.0290839902148,2.0
,126.57278731836196,187.85416116248348,247.60343461030385,2.0
,125.52621305075292,187.05298382599,248.0856107083101,2.0
,128.22772006560962,187.88545653362493,248.1763258611263,2.0
,126.6813128639492,187.09608258337747,246.634462678666,2.0
,132.64339717741936,192.90498991935485,248.6907762096774,2.0
,128.65629942013706,188.47891407485503,247.8977332630469,2.0
,126.80979236093307,188.190720328121,247.7326326582928,2.0
,125.96297297297298,187.20324324324324,248.1572972972973,2.0
,127.1094832179009,187.5940330314332,247.7701118806606,2.0
,142.4979213303486,173.91525423728814,247.91045730732333,2.0
,144.75167357347783,171.3155881415365,248.00733184571249,2.0
,144.80807433514897,172.79653957065042,246.3015059275873,2.0
,140.75760426465976,170.30260269677015,248.21668234556287,2.0
,142.64120225422667,168.70632435817157,246.0419536631184,2.0
,139.8211656441718,170.23895705521474,247.50214723926385,2.0
,138.7869746551171,168.76259223612448,246.83060635226173,2.0
,143.51267605633802,169.9389671361502,247.51424100156493,2.0
,139.8211656441718,170.23895705521474,247.50214723926385,2.0
,138.7869746551171,168.76259223612448,246.83060635226173,2.0
,143.51267605633802,169.9389671361502,247.51424100156493,2.0
,139.46498939072447,167.07093058502576,247.91573204001213,2.0
,137.84941474217018,165.58462511863334,246.8702942106928,2.0
,139.20229738353544,164.7638800255265,247.3889597957881,2.0
,141.99081445192897,165.63870177587262,246.56215554194733,2.0
,142.9835801674179,164.08757244043787,247.37830006439148,2.0
,139.12089861070058,166.00472953000298,246.97576115873488,2.0
,137.79307145066502,165.68141045468607,246.65078874110733,2.0
,141.19530321046372,163.90517241379308,248.0246730083234,2.0
,139.415,164.0246875,247.0825,2.0
,142.1690865093769,165.81397459165154,247.5006049606776,2.0
,142.70208070617906,163.640605296343,247.15353089533417,2.0
,138.58588509769612,166.28929717118694,247.7069116360455,2.0
,136.9629182996684,164.339764847754,245.57431413928248,2.0
,139.19526445264452,163.98154981549817,247.439114391144,2.0
,141.00058910162002,164.89690721649484,246.40058910162003,2.0
,144.99109980928162,163.2660521296885,246.5228862047044,2.0
,141.9077490774908,163.15344403444035,247.46955719557195,2.0
,142.6250803858521,164.82025723472668,247.1131832797428,2.0
,145.60419313850065,167.25825921219823,246.9996823379924,2.0
,138.14135381114903,165.9800910125142,248.01251422070533,2.0
,137.94021415823914,165.53955978584176,247.06335514574656,2.0
,142.11052009456264,166.92434988179667,248.72281323877067,2.0
,141.65845272206303,163.78796561604582,248.55014326647563,2.0
,138.73992236488505,163.58793669752166,246.73783218871307,2.0
,146.2662276575729,163.9090624020069,247.50172467858263,2.0
,140.95992544268407,163.1394843118981,245.70146008077043,2.0
,140.60385756676558,160.66409495548962,246.1620178041543,2.0
,144.583513430071,165.7187403519605,247.07409694350108,2.0
,138.61162521688837,164.20792365529206,247.19548872180448,2.0
,139.205268935236,163.8847420417124,247.1701427003293,2.0
,147.88419059640265,171.61438939728623,247.877563900284,2.0
,141.34904313053414,166.0157097972008,248.3741788060554,2.0
,145.5516808042727,167.7467797675149,248.0980207351555,2.0
,139.56832382504754,160.93670198315675,246.31431676174952,2.0
,137.7991366906475,161.80546762589927,245.67510791366905,2.0
,144.91294986158107,164.44171024300215,246.5290679790833,2.0
,144.06257521058964,161.4690132370638,245.89410348977137,2.0
,144.23979427836707,163.77467052394726,245.67341690774668,2.0
,143.33727442439329,164.37367766023647,246.84971997510888,2.0
,173.49713193116634,106.75270873167622,39.2176545570427,3.0
,166.06770990069217,104.45741799578694,46.2870899789347,3.0
,172.59082338152106,106.536769327467,38.46511627906977,3.0
,172.8812927284027,107.03449347420758,38.49316345556246,3.0
,174.51815079118833,107.40893577412348,37.54669562519392,3.0
,168.982887367766,105.4153702551338,39.958929682638455,3.0
,174.4938725490196,107.2843137254902,38.05484068627451,3.0
,169.76312538604077,106.1071649166152,39.856084002470666,3.0
,174.6584038694075,107.63633615477627,38.0906892382104,3.0
,172.30966090850927,107.45809341010876,39.04414587332054,3.0
,169.76312538604077,106.1071649166152,39.856084002470666,3.0
,174.6584038694075,107.63633615477627,38.0906892382104,3.0
,172.30966090850927,107.45809341010876,39.04414587332054,3.0
,169.74586513994913,103.84287531806616,40.16984732824428,3.0
,166.6791489361702,104.3395744680851,46.56085106382979,3.0
,168.65016501650166,105.46834683468347,39.74827482748275,3.0
,174.95904334828103,107.45919282511213,37.7136023916293,3.0
,173.87147435897435,107.56602564102565,38.76955128205128,3.0
,168.48876883707703,103.05317031560988,39.78191640602786,3.0
,168.82071960297768,104.2909429280397,40.148883374689824,3.0
,174.37689173457508,106.78405122235156,38.54831199068684,3.0
,174.45741324921136,107.53690851735016,38.15772870662461,3.0
,169.4632911392405,106.37246835443038,42.18164556962025,3.0
,169.2364576993305,103.52799756542908,39.26049908703591,3.0
,175.16580459770114,107.27442528735632,38.33390804597701,3.0
,168.70310101320234,105.88517040221063,42.25667792447037,3.0
,169.9963470319635,103.85205479452055,40.69071537290716,3.0
,171.54806022003473,106.94875506658946,43.10451650260567,3.0
,175.2803203661327,107.64845537757436,38.745137299771166,3.0
,173.23181818181817,107.0960606060606,37.12272727272728,3.0
,168.67042682926828,106.30030487804878,42.03079268292683,3.0
,170.20819523952997,103.7797529376318,39.147634829768,3.0
,174.9977559607293,107.76970546984572,38.961290322580645,3.0
,174.2536908707442,107.07261223260018,37.80958119915637,3.0
,169.47806354009074,106.07745839636912,43.114674735249615,3.0
,169.10674157303373,102.85629804849202,39.11028976936724,3.0
,171.8482545045045,108.8462837837838,48.38766891891892,3.0
,175.35355763927194,107.79481522338666,39.93160507446222,3.0
,168.3309838472834,105.79794419970632,43.27312775330397,3.0
,172.9552500731208,106.0789704591986,37.71424393097397,3.0
,169.9108148148148,103.11496296296296,39.51111111111111,3.0
,177.53445065176908,106.76163873370577,39.1852886405959,3.0
,175.3344343517754,107.64987613542527,40.73740710156896,3.0
,168.67892878163624,106.0768098881695,43.49440847557386,3.0
,173.60796952827425,106.55083504248462,36.96278933489599,3.0
,177.144099378882,106.88478260869566,38.90714285714286,3.0
,174.53654530522857,107.47385710375032,40.14754995893786,3.0
,168.59013505578392,106.02906635349385,44.18291250733999,3.0
,173.6722899094033,107.7050921587004,41.28178694158076,3.0
,173.72192827748384,106.64785420340976,37.35361552028219,3.0
,212.27813095994915,129.99618563254927,58.75143038779402,3.0
,218.867786259542,124.39908396946564,42.364885496183206,3.0
,212.1565383391664,127.78778237352849,52.70919503658924,3.0
,211.0921010553246,126.27822193795971,49.85833066837225,3.0
,218.0660806304941,125.20733555622915,39.90360715368293,3.0
,219.55639324487333,124.63992762364292,37.33745476477684,3.0
,213.3852251109702,127.5145846544071,46.928344958782496,3.0
,211.45356037151703,127.61455108359134,48.0092879256966,3.0
,221.2262129804663,134.033711405167,53.04127284183995,3.0
,212.1097484276729,126.38993710691824,45.61666666666667,3.0
,219.7555422408628,125.2013181545836,37.04613541042541,3.0
,232.2625,145.9534375,76.8878125,3.0
,212.8760432766616,128.45533230293665,48.36259659969088,3.0
,211.40728064716865,127.04107031736154,45.958929682638455,3.0
,219.4488888888889,125.13688888888888,36.47377777777778,3.0
,232.5723562152133,145.4183673469388,76.28385899814472,3.0
,212.7961491442543,128.41809290953546,48.00275061124695,3.0
,211.64241866175567,126.77286678944137,44.947820748925714,3.0
,219.4488888888889,125.13688888888888,36.47377777777778,3.0
,232.5723562152133,145.4183673469388,76.28385899814472,3.0
,212.7961491442543,128.41809290953546,48.00275061124695,3.0
,211.64241866175567,126.77286678944137,44.947820748925714,3.0
,217.82421760748755,124.23281661304476,38.1804621234279,3.0
,227.80865671641791,130.3223880597015,43.67044776119403,3.0
,211.1921675774135,128.4159077109897,51.25136612021858,3.0
,211.0922374429224,126.51476407914764,46.8,3.0
,218.4119883040936,124.36315789473684,38.93216374269006,3.0
,227.97232142857143,130.83660714285716,43.39613095238096,3.0
,214.3651877133105,127.2479056779398,46.95997517840521,3.0
,210.7139862234202,127.942198262953,50.554657082958975,3.0
,211.08686440677968,126.57112590799032,46.77572639225182,3.0
,218.42603174603173,130.9279365079365,45.59301587301587,3.0
,211.46336070751727,118.50442198357548,34.008212255211625,3.0
,218.64133915574965,124.95924308588066,38.75138282387191,3.0
,228.1474681670121,130.9854900799526,43.13414273023393,3.0
,213.54439681567663,126.8389467238212,47.83190447030006,3.0
,211.3721692491061,128.12067938021454,51.02949940405245,3.0
,210.914791479148,126.48154815481548,46.31023102310231,3.0
,220.0579664238201,130.8834336395312,45.83940449794108,3.0
,211.8070009460738,118.9908546199937,34.34657836644592,3.0
,217.8867655447804,124.18682258984596,39.305191100969765,3.0
,211.2955019362526,128.42240095323206,50.39469764670837,3.0
,211.0926756352765,126.36771300448432,46.74499252615845,3.0
,219.314375,130.28718750000002,45.3171875,3.0
,209.57239382239385,128.27702702702703,54.19047619047619,3.0
,211.9697637795276,119.71496062992124,34.81858267716535,3.0
,218.26109215017064,124.54550625711036,39.462457337883954,3.0
,227.9066589124745,130.83890665891246,46.281477173596976,3.0
,211.9437703462563,128.29446581828944,50.81769754365197,3.0
,209.9143957345972,126.7399289099526,46.57049763033176,3.0
,158.65989997057957,199.44012944983817,86.98470138275962,4.0
,149.19919703520694,198.8357010500309,75.84156886967264,4.0
,154.52246256239602,196.76455906821965,77.6630615640599,4.0
,149.2975352112676,198.99647887323945,71.56719483568075,4.0
,147.53956639566397,196.50948509485096,71.14796747967479,4.0
,139.09049567985448,189.1261937244201,64.51023192360164,4.0
,158.27865563080007,201.59994983697013,76.20867820416352,4.0
,150.32171314741035,195.6653386454184,72.04432270916334,4.0
,154.92666666666668,202.1165333333333,73.21333333333334,4.0
,160.24570024570025,202.27813267813264,75.95331695331696,4.0
,164.3534252669039,203.0431494661921,88.418371886121,4.0
,138.66723926380368,188.16834355828223,61.60515337423313,4.0
,157.5099730458221,205.59703504043128,74.80970350404313,4.0
,137.7289142857143,192.02034285714285,62.93417142857143,4.0
,162.62919421993632,204.426402155278,78.7511633602743,4.0
,162.00200579451752,204.1002897258748,85.09471807443727,4.0
,140.6922561928141,193.85561258647624,73.19192144610578,4.0
,153.2014201183432,198.8605917159764,75.95289940828403,4.0
,140.6450571286637,189.86140089418777,59.7317436661699,4.0
,161.31013333333334,206.9325333333333,76.5224,4.0
,140.12081911262797,192.66916951080773,62.14402730375426,4.0
,159.84765711747724,204.29935598489897,80.08238951809905,4.0
,143.31060438344034,194.75204781934912,72.42129732123091,4.0
,155.67235734331152,200.11716557530403,75.93147801683817,4.0
,143.3604905825668,196.26938239159,67.14213753832676,4.0
,141.75940959409593,189.74464944649444,59.95621156211561,4.0
,162.8353562005277,208.1002638522428,77.24406332453826,4.0
,140.08188976377951,193.7363329583802,61.64094488188976,4.0
,158.3649858109583,203.51800916830388,77.34905042567125,4.0
,170.44919529185682,208.86163824165263,85.99711746336776,4.0
,144.11987727372343,195.75104098181023,73.13894367740522,4.0
,156.6774416993766,201.0572616024013,76.75802355114293,4.0
,144.03220229090124,196.68770261508536,66.93537929543982,4.0
,141.03607996099464,190.3003412969283,59.50511945392491,4.0
,164.9441531200839,209.1486628211851,78.54562139486104,4.0
,155.72591792656587,203.1365010799136,75.69049676025918,4.0
,140.6453475460804,194.0108816344659,62.06284699089496,4.0
